ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
413,75,21144.868526750608,0.00676839742543547,1,1616,6222,1379,5985
414,56,30598.132889172757,0.0776608153390295,1,682,18574,1818,19710
415,44,26795.038907060665,0.03281296441567724,0,46,0,0,-46
416,39,27568.57406579959,0.12085543148474331,0,39,0,0,-39
417,45,20579.750035558878,0.3212616775603672,1,687,28703,2065,30081
418,57,30611.468268616576,0.11758317294870732,0,15,0,0,-15
419,33,20562.782074732597,0.1256272166777565,1,380,5295,1867,6782
420,47,28229.63588308247,0.5404919772716218,0,26,0,0,-26
421,28,28214.055840290603,0.21133023267225443,1,2505,17914,1897,17306
422,61,22362.89133211465,0.17738704470868036,1,1072,7385,1708,8021
423,34,21633.47011167225,0.04335842769223205,0,3,0,0,-3
424,29,25884.14154648369,0.4137329661920205,0,9,0,0,-9
425,39,21391.00772911565,0.2258220266260522,1,160,5748,1458,7046
426,62,22626.10284041895,0.2768792977707388,1,69,5562,1580,7073
427,25,34611.34021106714,0.0021918623740226203,1,92,7588,1678,9174
428,24,22029.4232934867,0.08583140982734586,0,17,0,0,-17
429,21,35347.62712307161,0.06648746911430167,1,509,13595,2440,15526
430,28,21874.91935239729,0.13515527581784156,1,200,8555,1406,9761
431,21,22078.873604067343,0.05415961106781997,0,10,0,0,-10
432,28,24247.457446468972,0.20941742469100708,1,485,6022,1347,6884
433,48,24429.2945576411,0.05612797097595707,1,997,7022,2691,8716
434,29,24840.333884686526,0.03271458330634367,1,1473,5950,1543,6020
435,31,37420.934940679275,0.048893821748851964,1,345,8702,1707,10064
436,51,60727.901650892694,0.10886113622589948,1,246,64434,2991,67179
437,69,29637.763506014588,0.09155338010076418,1,925,15833,1342,16250
438,18,20991.94955002704,0.0007501433641360258,0,169,0,0,-169
439,53,20808.373162678767,0.11087911677053007,0,0,0,0,0
440,40,23359.27158554155,0.08003143421416721,1,545,9286,2540,11281
441,40,20472.144910780466,0.07983538855707216,1,198,13191,1796,14789
442,24,25579.985210581428,0.06909898482804008,1,307,25883,2570,28146
443,35,44089.65127425927,0.199310831266327,1,926,5522,2211,6807
444,24,21656.586527696807,0.04244479026184987,1,157,13256,1817,14916
445,44,20054.564564238517,0.16036650737521485,1,596,5615,1658,6677
446,20,21534.850913241844,0.1251050996204982,1,147,6910,1456,8219
447,22,37364.376259905664,0.26025232609671844,0,32,0,0,-32
448,54,24709.814765839783,0.058207769888439606,1,761,18084,1707,19030
449,26,21690.314302606585,0.2694074580983542,1,560,6199,1573,7212
450,36,24550.677703112564,0.12622950364528107,1,417,6059,1526,7168
451,57,23192.83668296369,0.3121627803353338,1,1156,9160,1564,9568
452,38,20315.74157700931,0.1697472977281988,1,1390,10775,1898,11283
453,20,43794.23693450591,0.3324572239305618,1,820,7701,1675,8556
454,19,24498.713570175147,2.1341659589698463e-05,1,495,8091,2600,10196
455,39,28391.362022578087,0.05743943102693055,1,446,6202,3022,8778
456,36,23813.99200395339,0.563859735771804,0,37,0,0,-37
457,37,22494.018861484194,0.22212276636262157,1,879,14059,2470,15650
458,28,25325.580163134007,0.042963671001373695,1,336,10619,1567,11850
459,27,123263.59622101956,0.2825232282913632,1,337,5408,1684,6755
460,25,31947.866355871185,0.2613254000293502,1,3288,6443,2921,6076
461,19,25875.79896361748,0.14826519259120247,1,272,10395,2691,12814
462,22,25656.94476018054,0.2011976589733408,0,46,0,0,-46
463,21,21924.108627503803,0.06780213623931189,0,67,0,0,-67
464,41,21235.546054793165,0.2063500134992984,1,464,5721,1537,6794
465,71,32960.027516337745,0.003887323622769322,1,410,14303,1949,15842
466,23,29833.673790689103,0.020297582961485507,1,49,10513,1960,12424
467,36,25939.97779487655,0.10355218012280377,1,366,5822,2047,7503
468,19,20613.362205427373,0.117091094890367,1,709,10293,2318,11902
469,65,30684.648567270833,0.09350593140838359,1,343,7913,2206,9776
470,25,58179.36243757514,0.02775025276939477,1,237,7024,1384,8171
471,21,20682.57414805567,0.15484372616864972,1,2299,8532,2339,8572
472,74,25048.933306513376,0.22049820336213027,1,154,5369,6129,11344
473,32,22283.27838976709,0.16108750506711844,1,118,11376,1629,12887
474,34,21407.618506755818,0.06908789617680314,0,24,0,0,-24
475,74,29648.44832482307,0.13211189065368398,1,712,10421,2029,11738
476,20,42161.61825116246,0.016056087655418598,1,303,5386,1450,6533
477,33,21755.483466571575,0.019478294318575673,1,76,85995,1660,87579
478,22,21308.08622061198,0.1444793754111996,0,66,0,0,-66
479,53,21945.816489342807,0.023593900411659947,0,107,0,0,-107
480,32,34061.952883279664,0.19963396183231963,1,140,8399,1357,9616
481,53,49487.2778974237,0.11497243867484817,1,262,5742,1760,7240
482,23,22930.192814055634,0.08731705230447909,1,286,6585,2252,8551
483,75,28053.87944092453,0.07210844440170566,1,1080,16959,2146,18025
484,62,23179.060140849513,0.041194975949591386,1,280,6130,1999,7849
485,46,27973.72146879985,0.3973136275311579,1,703,6143,1567,7007
486,33,22549.276544885674,0.035810768444832844,1,1680,9023,2239,9582
487,25,40842.242021441794,0.014006548696756538,1,291,6902,1469,8080
488,48,43161.3189755598,0.31837973165625844,0,140,0,0,-140
489,73,29825.720019014574,0.16695056160833663,0,1,0,0,-1
490,57,23807.95655198791,0.01419880142978917,1,181,7528,1475,8822
491,24,30765.775938478433,0.016390286069649346,1,99,17502,1692,19095
492,28,25727.996277617145,0.03419090399674827,1,320,6279,1344,7303
493,19,27583.869415631205,0.06754599450082144,1,94,5321,1392,6619
494,32,38113.819938162356,0.11821077108489457,1,369,7430,2044,9105
495,58,22797.214151039014,0.14706906174127407,1,186,6593,2613,9020
496,50,27238.88000958393,0.36101641598761464,0,3,0,0,-3
497,28,24208.97229030244,0.21175610221466987,1,626,5397,1351,6122
498,55,21819.993072851044,0.1035677153862667,0,103,0,0,-103
499,31,21675.518362575778,0.10356615540769996,1,1440,6510,1396,6466
500,24,29966.40068301354,0.09193543081758393,0,54,0,0,-54
501,71,32968.17024960876,0.21302009827268537,1,149,5305,1562,6718
502,47,21718.621738983238,0.01974382246187905,1,1207,8400,2152,9345
503,23,223182.03269054313,0.1062046839135415,1,340,27486,1343,28489
504,55,21115.43165011551,0.004000987430696542,1,822,11918,1396,12492
505,43,20602.470828167327,0.12422173344936058,0,30,0,0,-30
506,23,20592.212704603462,0.11133021631121709,1,92,6273,2571,8752
507,40,38871.51781181571,0.02974233583948523,1,514,11045,1384,11915
508,75,25320.218779415984,0.24405255237033405,1,488,7809,1561,8882
509,30,29647.739940046726,0.15465021676834328,1,57,8502,2725,11170
510,49,23363.550168389655,0.06802709134049813,0,11,0,0,-11
511,72,23493.66997285352,0.3076128856311089,0,55,0,0,-55
512,18,34837.460156752146,0.3270186651722899,0,43,0,0,-43
513,71,25153.894796536075,0.46140908487799587,1,62,5801,1707,7446
514,21,34438.10767399794,0.12687185975592458,1,130,12841,1569,14280
515,18,37589.29737371899,0.11359971641682,1,335,6884,4038,10587
516,37,21195.657240016695,0.038798651146706484,1,272,5389,1657,6774
517,73,20371.93427185539,0.16252839310208256,1,203,13113,2324,15234
518,26,28157.39491147785,0.03323595155864891,1,923,5278,2075,6430
519,24,26582.86435895534,0.07223259193776745,1,204,5641,1715,7152
520,24,25388.39838447121,0.12184409385840622,1,39,12474,2036,14471
521,52,31205.106293566198,0.22781791911864663,0,31,0,0,-31
522,66,39089.922007052,0.07511162025989421,1,278,10766,1725,12213
523,30,159813.31223229188,0.3087849557576919,0,34,0,0,-34
524,40,24038.082195915365,0.03546264384992596,1,342,5554,1753,6965
525,33,23036.94031917037,0.18585754288952902,1,701,5341,1817,6457
526,55,21072.28872786227,0.4332275414016359,1,2004,11971,1334,11301
527,22,21447.726037445194,0.06945698271508205,1,778,19548,1708,20478
528,61,49366.29505177526,0.2439424232044413,0,11,0,0,-11
529,27,21265.20782971197,0.007659351637458387,1,137,7448,3756,11067
530,73,23306.690246736227,0.043395905340852005,1,67,21058,3073,24064
531,22,23705.197669635392,0.10176337752445055,1,172,6900,1462,8190
532,32,31320.162711397752,0.11972810988560713,0,202,0,0,-202
533,57,20996.645098313344,0.02283807327576802,1,667,12650,1620,13603
534,24,21321.92060327812,0.03297706469976714,0,56,0,0,-56
535,20,72116.23341789456,0.017897965688180386,1,253,7629,1372,8748
536,47,22204.981808787867,0.016708866591070976,1,269,52008,3610,55349
537,40,25824.573846472817,0.437458008820448,0,29,0,0,-29
538,48,26277.222939526888,0.016385224125714925,1,639,8691,2454,10506
539,49,24859.368232961744,0.14402935436747893,1,288,30353,1596,31661
540,71,25429.537971889717,0.19853308759028354,1,988,12924,1348,13284
541,47,32057.373516624088,0.058876291917501766,1,800,6788,1448,7436
542,72,28490.522102838895,0.0070680044267595575,1,488,6631,2068,8211
543,66,39913.12833765124,0.05625840787465769,1,470,10318,2463,12311
544,50,23915.722287472698,0.009573150877454037,1,1414,6393,1976,6955
545,45,110041.89355875723,0.06791820226605592,1,303,12020,1729,13446
546,35,20305.10678799728,0.40509592572369746,1,1095,5799,2558,7262
547,32,21282.672823331806,0.06782927623307855,1,756,6223,1989,7456
548,38,28960.9840857563,0.05224870347115629,1,108,9483,1348,10723
549,50,31119.468723653266,0.1219070952474612,0,37,0,0,-37
550,64,25032.92305830945,0.09559345028356404,0,15,0,0,-15
551,30,21140.743469981033,0.00357632900549537,1,45,5802,1496,7253
552,32,22018.955911965902,0.018725142916111236,1,1199,35944,1931,36676
553,44,74684.31368687967,0.01107178270717252,1,172,5259,1505,6592
554,29,35308.48340943768,0.1751711109309565,1,351,19798,2803,22250
555,18,24793.330399101837,0.19563099643030912,1,1116,7931,1416,8231
556,26,25477.507798854276,0.0015213036978722868,1,1038,5594,1403,5959
557,43,23272.27940651527,0.025537875548630837,1,580,10914,1366,11700
558,35,138447.01206329203,0.16853380937898446,1,670,6278,1469,7077
559,24,24923.647948327278,0.03249308041724679,1,455,10807,1397,11749
560,29,25200.374255180734,0.14285756145086648,0,50,0,0,-50
561,28,80225.99534783002,0.0935544622409593,1,615,7381,1657,8423
562,37,36834.35842337149,0.006189653546141191,1,225,8402,1792,9969
563,26,24274.15896216456,0.1077515509890773,0,7,0,0,-7
564,38,26340.841061400228,0.003954816759538987,1,663,6786,1612,7735
565,25,23322.97463119805,0.02306736225390173,1,442,5972,3162,8692
566,37,23701.22043430205,0.05880853918951496,1,215,8275,1520,9580
567,37,29475.283611712082,0.24160494542854644,0,12,0,0,-12
568,60,20078.24855113207,0.20391914877143885,1,339,5361,4942,9964
569,35,23216.880861981823,0.20776168209393675,0,8,0,0,-8
570,22,31416.211835471167,0.46932914486441696,0,25,0,0,-25
571,33,22847.912141577508,0.06622119902963249,1,124,5519,1626,7021
572,54,23064.05992107368,0.22540262127971789,0,24,0,0,-24
573,49,21669.23878261337,0.009588299928452986,1,624,11922,2059,13357
574,22,20929.42875816965,0.012555071430446802,1,940,8434,3533,11027
575,25,42622.01838651911,0.11822253180599814,1,310,7519,2060,9269
576,29,22175.983007423718,0.016796290155020852,1,146,5425,2138,7417
577,50,25277.40852379366,0.06024271858054463,0,13,0,0,-13
578,33,23280.96605358849,0.09025949471423302,1,238,5587,2724,8073
579,41,21124.407539032127,0.05753182350631166,1,79,7374,2653,9948
580,34,24439.842450787666,0.1405416720139609,1,1162,9637,1964,10439
581,19,32955.51928467209,0.0033305854694249603,1,421,5246,1608,6433
582,58,55473.987443599464,0.14455164377278895,1,421,5300,2424,7303
583,23,24624.19220141867,0.0483537905448285,1,97,7891,1461,9255
584,20,28633.998934709194,0.20021493885477856,0,34,0,0,-34
585,36,20639.65074407778,0.02438018602090935,1,961,10212,3580,12831
586,33,34760.76718834953,0.058103580897802445,0,5,0,0,-5
587,41,23453.87728747538,0.04104767135259174,1,287,10011,1943,11667
588,27,22638.353495915908,0.04522276058654282,1,1814,7652,2243,8081
589,29,36630.82077799006,0.029629136033561116,1,1057,12523,2133,13599
590,60,24321.117903774433,0.040039444779061954,1,38,6039,1450,7451
591,24,23647.820683657672,0.07095662244964947,1,697,5800,1630,6733
592,20,20365.49524682228,0.020667787869984494,1,144,6084,2165,8105
593,22,31751.194095863964,0.12357666569131581,1,53,31590,2250,33787
594,64,20955.5435560517,0.13757358246876705,0,42,0,0,-42
595,57,30183.579483295314,0.029607613905506935,1,609,5447,1488,6326
596,61,20819.94974756715,0.2976624318098338,1,383,14826,1418,15861
597,33,44701.93804794799,0.060602470497382745,1,48,7814,2035,9801
598,20,49904.393916748886,0.03954961890951922,1,702,9841,2271,11410
599,52,34854.335353558345,0.059652161898630346,0,82,0,0,-82
600,58,33380.64764270319,0.21245559951665685,1,244,17703,1432,18891
601,27,25371.42627492414,0.0722910816383645,1,1243,5985,1507,6249
602,37,26349.859174652374,0.24036070038801202,0,73,0,0,-73
603,67,28347.294747600652,0.08797435594542194,1,345,19686,2234,21575
604,25,21867.765744557888,0.2536529472594313,1,69,5548,1417,6896
605,29,21342.26530399737,0.002179640362820557,0,212,0,0,-212
606,35,24944.753278756987,0.1569376191093751,0,36,0,0,-36
607,24,20163.059259996586,0.0037301756537044834,1,482,8214,1367,9099
608,27,28447.563197957934,0.08530419057721488,1,371,19003,1860,20492
609,40,30070.86138489545,0.023198192156118506,0,16,0,0,-16
610,22,20820.70989474552,0.2327561640875553,1,139,17256,4459,21576
611,19,34291.3410381844,0.22394844845832784,1,1053,5443,1379,5769
612,54,27182.184697008328,0.16686161984845443,1,501,7656,1464,8619
613,27,32378.91085784638,0.0013287346511934638,1,563,16666,1573,17676
614,21,23540.176360485162,0.13161352381383296,0,45,0,0,-45
615,53,30352.559859689587,0.026151239539553357,1,345,11250,2637,13542
616,36,20069.308975052878,0.12594535916192967,1,143,7769,1392,9018
617,42,20880.70899440721,0.21359612274279408,1,346,5588,1637,6879
618,41,33283.85970543665,0.16561798897758065,1,718,6358,1528,7168
619,61,50657.457187886896,0.33523707974270683,1,147,8031,1572,9456
620,30,21670.28485816146,0.23221072582582403,0,147,0,0,-147
621,62,20836.154415671623,0.25858004860632555,1,79,8603,1582,10106
622,38,24632.074795612712,0.12067213469363215,0,9,0,0,-9
623,40,92624.20172264948,0.24320105659403124,0,57,0,0,-57
624,21,20893.415406783166,0.09627072143726878,1,231,10700,4428,14897
625,63,23279.50693469663,0.07129754413360859,0,8,0,0,-8
626,40,77410.44452147884,0.04428782513864024,1,442,14784,1411,15753
627,19,20996.18702926412,0.053882432334865234,1,71,5414,1335,6678
628,32,25276.32559957343,0.19845469566577834,0,39,0,0,-39
629,35,20128.61775025294,0.15688433609720615,1,108,5675,2126,7693
630,74,24824.34818600602,0.008410830775446788,1,1419,5607,3083,7271
631,29,22223.701361895794,0.0670343551226272,1,455,8848,3417,11810
632,50,26874.72134626123,0.006602703995024852,1,216,6930,1781,8495
633,18,25605.580960386484,0.04172722057973048,1,334,12490,2492,14648
634,69,25620.247993738823,0.4775957018278469,0,13,0,0,-13
635,66,22866.196725883638,0.005032638622172844,0,38,0,0,-38
636,32,20470.201098113717,0.006421135992537219,1,417,7846,1793,9222
637,24,30912.193918510482,0.16116680428742616,1,50,55387,1541,56878
638,47,23810.849513927325,0.02361210497531286,0,16,0,0,-16
639,18,34604.35048536206,0.048521882469871574,1,334,8546,1439,9651
640,38,25525.667711291677,0.03272401526195006,1,169,6661,1801,8293
641,59,24199.600320455236,0.22556170579450013,0,0,0,0,0
642,26,22376.291234486613,0.1955260486794631,1,429,14778,1717,16066
643,72,22966.347462453625,0.4313015500084948,1,133,10466,1990,12323
644,30,21902.08710365406,0.19372067406896448,1,594,6243,1378,7027
645,42,20225.050915420823,0.2708471758104419,1,113,5435,2983,8305
646,32,22856.705643501267,0.015518741866191493,1,823,16902,1789,17868
647,25,24544.485888613417,0.03474032242846958,1,855,10791,1339,11275
648,25,40504.233211830506,0.04442023659606182,1,428,10773,1396,11741
649,30,22937.329965003257,0.028068352391122525,1,384,5273,2780,7669
650,30,35106.13439336764,0.05879613234735814,1,74,6819,2411,9156
651,58,27923.211001607782,0.19998080721463354,1,1245,8627,1450,8832
652,59,23021.890466437333,0.4175382874508347,1,487,5351,1807,6671
653,28,59977.5680834401,0.0270711427907244,1,963,8605,1575,9217
654,57,28231.555517515404,0.025112778453959785,1,795,7084,1948,8237
655,18,32581.593738439395,0.27526047257504765,1,1116,6768,4941,10593
656,59,24460.95469723901,0.011459795616954127,0,34,0,0,-34
657,33,20096.71252101644,0.051890428816067494,1,321,6411,2004,8094
658,31,39797.675700910026,0.03611509786002016,0,25,0,0,-25
659,20,25986.492980751467,0.16843455056341194,0,28,0,0,-28
660,43,31922.508979693903,0.4750563168042067,1,670,25885,1957,27172
661,31,25234.387507382125,0.21203226043619794,0,12,0,0,-12
662,46,32336.20555153702,0.22125753007404333,0,4,0,0,-4
663,74,22089.26154434678,0.11420307134922954,1,43,6035,4115,10107
664,22,29837.566737729834,0.5402770054012738,1,109,10183,1627,11701
665,55,39489.629047929026,0.023265421310683737,1,102,6916,1492,8306
666,72,52159.99088714914,0.12768576664971215,0,49,0,0,-49
667,23,36580.0384218601,0.09371860514542871,1,1090,11422,2470,12802
668,48,56001.424447284175,0.4009974611211946,0,6,0,0,-6
669,20,29428.113545759257,0.008153429666208259,1,449,5690,1635,6876
670,61,22331.12474282165,0.18485166555607824,1,225,5602,1612,6989
671,40,28301.1110489094,0.04248519620830363,1,154,7023,2684,9553
672,32,21271.6136926357,0.10402217096646406,1,82,6178,1719,7815
673,56,22049.905336031366,0.13903064740412796,1,1491,6794,1406,6709
674,33,24072.83357081418,0.0548187301137924,0,56,0,0,-56
675,39,22768.2395543232,0.08538882988304627,0,159,0,0,-159
676,20,38255.01074594264,0.1646574786278145,1,140,5332,1525,6717
677,52,32092.97629306271,0.09123131567058013,1,273,6726,1800,8253
678,22,34524.18247534714,0.0074042909307873205,1,1194,5468,1750,6024
679,28,21514.071828001397,0.08291521703196938,1,105,5263,1335,6493
680,47,20664.85632711433,0.24814553002762663,1,1286,5409,2464,6587
681,44,20080.15520556354,0.015880092358537958,1,605,12057,1905,13357
682,54,21341.89255185997,0.1522997387761994,0,36,0,0,-36
683,33,27970.232479903156,0.015771285127456812,1,907,10251,1372,10716
684,58,23917.584177471083,0.0027339275992015705,1,303,6100,1435,7232
685,20,20743.287728218642,0.30292894844737556,1,331,6287,1475,7431
686,64,32549.485857387106,0.0253613083631349,0,29,0,0,-29
687,36,33739.13120829152,0.11315434824907593,0,7,0,0,-7
688,20,20601.51771190937,0.10950560278077738,1,1209,7418,1643,7852
689,28,28105.993312977083,0.07554188677754013,0,26,0,0,-26
690,37,21855.413912090986,0.08777080078437027,1,357,8015,2035,9693
691,67,20215.923551948643,0.27950117522857243,1,58,5879,1649,7470
