ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1050,0,0,23,0,-23
1051,0,0,71,0,-71
1052,1,1,431,1565,1134
1053,0,0,76,0,-76
1054,0,0,4,0,-4
1055,1,0,177,0,-177
1056,1,1,772,1200,428
1057,0,0,45,0,-45
1058,1,0,10,0,-10
1059,1,1,15,1408,1393
1060,1,1,235,1267,1032
1061,1,1,77,1342,1265
1062,1,0,4,0,-4
1063,1,0,108,0,-108
1064,0,0,101,0,-101
1065,1,1,227,2121,1894
1066,1,1,215,1424,1209
1067,0,0,53,0,-53
1068,1,1,106,1291,1185
1069,1,0,4,0,-4
1070,1,1,105,1309,1204
1071,0,0,23,0,-23
1072,0,0,2,0,-2
1073,1,1,237,1340,1103
1074,1,0,209,0,-209
1075,1,0,21,0,-21
1076,1,1,1008,7381,6373
1077,0,0,39,0,-39
1078,1,1,1239,1389,150
1079,1,0,8,0,-8
1080,1,0,15,0,-15
1081,0,0,2,0,-2
1082,1,0,26,0,-26
1083,0,0,0,0,0
1084,1,0,128,0,-128
1085,0,0,140,0,-140
1086,1,0,9,0,-9
1087,1,0,20,0,-20
1088,0,0,46,0,-46
1089,0,0,121,0,-121
1090,1,1,17,2099,2082
1091,1,1,1363,1263,-100
1092,0,0,18,0,-18
1093,1,0,8,0,-8
1094,0,0,26,0,-26
1095,0,0,5,0,-5
1096,1,1,351,1333,982
1097,1,0,94,0,-94
1098,1,1,172,1830,1658
1099,0,0,47,0,-47
1100,1,0,2,0,-2
1101,1,1,389,1618,1229
1102,1,0,0,0,0
1103,1,1,47,1246,1199
1104,1,1,821,1467,646
1105,1,0,8,0,-8
1106,1,0,91,0,-91
1107,1,0,17,0,-17
1108,1,1,56,1322,1266
1109,0,0,1,0,-1
1110,0,0,15,0,-15
1111,1,0,101,0,-101
1112,1,0,55,0,-55
1113,1,1,895,1685,790
1114,1,1,723,1702,979
1115,1,1,1777,1875,98
1116,1,1,778,2083,1305
1117,1,1,102,1349,1247
1118,0,0,79,0,-79
1119,1,1,171,1263,1092
1120,1,0,37,0,-37
1121,0,0,8,0,-8
1122,0,0,28,0,-28
1123,1,0,42,0,-42
1124,0,0,50,0,-50
1125,0,0,33,0,-33
1126,0,0,87,0,-87
1127,1,1,272,1204,932
1128,1,1,724,1342,618
1129,1,1,1922,1350,-572
1130,1,0,79,0,-79
1131,1,1,370,1545,1175
1132,1,1,121,3227,3106
1133,1,1,158,1218,1060
1134,0,0,19,0,-19
1135,1,1,83,1310,1227
1136,1,1,216,1255,1039
1137,0,0,56,0,-56
1138,0,0,38,0,-38
1139,1,0,1,0,-1
1140,0,0,3,0,-3
1141,0,0,36,0,-36
1142,0,0,140,0,-140
1143,1,0,13,0,-13
1144,1,0,17,0,-17
1145,1,0,296,0,-296
1146,1,0,54,0,-54
1147,0,0,59,0,-59
1148,1,1,79,2510,2431
1149,1,0,171,0,-171
1150,0,0,74,0,-74
1151,0,0,34,0,-34
1152,0,0,91,0,-91
1153,1,1,1175,1475,300
1154,1,1,778,2312,1534
1155,1,0,66,0,-66
1156,0,0,280,0,-280
1157,1,1,460,1625,1165
1158,0,0,2,0,-2
1159,0,0,87,0,-87
1160,0,0,24,0,-24
1161,0,0,64,0,-64
1162,1,1,54,1309,1255
1163,1,1,716,1538,822
1164,1,0,92,0,-92
1165,0,0,41,0,-41
1166,0,0,6,0,-6
1167,1,0,90,0,-90
1168,0,0,66,0,-66
1169,0,0,23,0,-23
1170,1,0,98,0,-98
1171,1,0,13,0,-13
1172,1,1,168,2091,1923
1173,0,0,10,0,-10
1174,0,0,134,0,-134
1175,1,1,383,2495,2112
1176,1,1,99,1292,1193
1177,0,0,4,0,-4
1178,1,1,276,1207,931
1179,1,0,36,0,-36
1180,1,1,197,1539,1342
1181,1,1,10,1308,1298
1182,1,1,198,1514,1316
1183,1,1,91,1991,1900
1184,1,1,816,1402,586
1185,0,0,23,0,-23
1186,1,0,10,0,-10
1187,1,0,5,0,-5
1188,1,0,52,0,-52
1189,0,0,31,0,-31
1190,0,0,33,0,-33
1191,0,0,87,0,-87
1192,0,0,21,0,-21
1193,0,0,27,0,-27
1194,1,1,316,1912,1596
1195,1,0,229,0,-229
1196,1,1,380,1501,1121
1197,1,0,45,0,-45
1198,0,0,12,0,-12
1199,1,1,560,1462,902
1200,0,0,80,0,-80
1201,0,0,18,0,-18
1202,0,0,35,0,-35
1203,1,0,0,0,0
1204,1,0,34,0,-34
1205,1,1,125,1228,1103
1206,1,1,917,1632,715
1207,1,0,25,0,-25
1208,0,0,33,0,-33
1209,0,0,65,0,-65
1210,1,0,20,0,-20
1211,0,0,33,0,-33
1212,0,0,10,0,-10
1213,1,0,47,0,-47
1214,1,1,236,1629,1393
1215,0,0,40,0,-40
1216,0,0,56,0,-56
1217,1,1,589,1252,663
1218,1,0,28,0,-28
1219,1,1,812,2091,1279
1220,0,0,60,0,-60
1221,1,1,142,1325,1183
1222,0,0,88,0,-88
1223,0,0,42,0,-42
1224,1,1,292,1348,1056
1225,1,1,731,1252,521
1226,1,0,18,0,-18
1227,1,1,803,1768,965
1228,0,0,17,0,-17
1229,0,0,83,0,-83
1230,1,0,36,0,-36
1231,0,0,17,0,-17
1232,0,0,68,0,-68
1233,0,0,13,0,-13
1234,1,1,743,1211,468
1235,0,0,11,0,-11
1236,0,0,160,0,-160
1237,1,1,461,1259,798
1238,1,0,93,0,-93
1239,0,0,108,0,-108
1240,1,1,34,1256,1222
1241,1,1,667,1228,561
1242,1,0,230,0,-230
1243,0,0,136,0,-136
1244,0,0,30,0,-30
1245,1,0,52,0,-52
1246,0,0,60,0,-60
1247,1,1,402,1673,1271
1248,1,1,868,1550,682
1249,0,0,18,0,-18
1250,1,0,80,0,-80
1251,1,0,132,0,-132
1252,0,0,3,0,-3
1253,0,0,92,0,-92
1254,0,0,3,0,-3
1255,1,0,10,0,-10
1256,0,0,36,0,-36
1257,1,0,115,0,-115
1258,1,0,39,0,-39
1259,1,1,586,1371,785
1260,1,1,301,1325,1024
1261,0,0,3,0,-3
1262,0,0,68,0,-68
1263,1,1,293,1354,1061
1264,1,0,0,0,0
1265,1,1,118,1509,1391
1266,1,0,14,0,-14
1267,0,0,98,0,-98
1268,1,1,270,2030,1760
1269,1,1,1274,1851,577
1270,0,0,9,0,-9
1271,1,1,614,1615,1001
1272,1,1,673,1353,680
1273,1,1,470,2108,1638
1274,1,0,50,0,-50
1275,1,1,867,1616,749
1276,1,0,75,0,-75
1277,1,0,45,0,-45
1278,0,0,206,0,-206
1279,1,0,2,0,-2
1280,0,0,40,0,-40
1281,1,1,395,1215,820
1282,0,0,0,0,0
1283,1,1,133,1200,1067
1284,0,0,41,0,-41
1285,1,0,98,0,-98
1286,0,0,3,0,-3
1287,1,1,149,1213,1064
1288,1,0,28,0,-28
1289,1,0,61,0,-61
1290,0,0,0,0,0
1291,1,0,2,0,-2
1292,1,0,94,0,-94
1293,0,0,199,0,-199
1294,1,1,2182,1379,-803
1295,1,0,6,0,-6
1296,1,1,79,1397,1318
1297,0,0,0,0,0
1298,1,0,102,0,-102
1299,0,0,1,0,-1
1300,0,0,18,0,-18
1301,0,0,18,0,-18
1302,0,0,11,0,-11
1303,0,0,96,0,-96
1304,0,0,78,0,-78
1305,1,1,802,1813,1011
1306,1,0,21,0,-21
1307,0,0,43,0,-43
1308,1,0,2,0,-2
1309,0,0,44,0,-44
1310,1,0,104,0,-104
1311,1,1,327,2314,1987
1312,0,0,9,0,-9
1313,1,0,28,0,-28
1314,1,1,232,1921,1689
1315,0,0,15,0,-15
1316,1,0,56,0,-56
1317,1,1,492,1201,709
1318,1,1,32,1853,1821
1319,0,0,13,0,-13
1320,1,1,210,1371,1161
1321,1,1,343,1635,1292
1322,0,0,82,0,-82
1323,1,0,4,0,-4
1324,0,0,37,0,-37
1325,1,0,134,0,-134
1326,1,0,27,0,-27
1327,1,0,163,0,-163
1328,0,0,47,0,-47
1329,0,0,42,0,-42
1330,1,0,23,0,-23
1331,0,0,62,0,-62
1332,1,0,157,0,-157
1333,1,1,204,1443,1239
1334,0,0,44,0,-44
1335,1,1,1644,1302,-342
1336,1,0,15,0,-15
1337,1,1,973,1319,346
1338,0,0,4,0,-4
1339,0,0,48,0,-48
1340,0,0,296,0,-296
1341,0,0,31,0,-31
1342,1,0,22,0,-22
1343,0,0,3,0,-3
1344,1,1,910,1296,386
1345,1,0,146,0,-146
1346,0,0,86,0,-86
1347,0,0,22,0,-22
1348,0,0,73,0,-73
1349,0,0,1,0,-1
1350,1,1,356,1924,1568
1351,1,1,160,1374,1214
1352,1,1,1291,1267,-24
1353,0,0,62,0,-62
1354,1,0,23,0,-23
1355,0,0,113,0,-113
1356,1,0,1,0,-1
1357,1,1,598,1592,994
1358,1,0,17,0,-17
1359,1,0,9,0,-9
1360,1,1,416,1316,900
1361,1,0,10,0,-10
1362,0,0,116,0,-116
1363,1,1,2251,1353,-898
1364,1,1,156,1206,1050
1365,0,0,19,0,-19
1366,0,0,19,0,-19
1367,1,1,338,5366,5028
1368,1,0,19,0,-19
1369,0,0,18,0,-18
1370,1,1,131,1572,1441
1371,1,1,138,1333,1195
1372,1,1,422,1229,807
1373,1,0,1,0,-1
1374,1,1,64,1216,1152
1375,1,1,484,1206,722
1376,1,0,186,0,-186
1377,1,1,69,1311,1242
1378,0,0,30,0,-30
1379,0,0,9,0,-9
1380,0,0,15,0,-15
1381,0,0,67,0,-67
1382,0,0,111,0,-111
1383,1,1,467,1340,873
1384,0,0,10,0,-10
1385,1,0,66,0,-66
1386,1,0,30,0,-30
1387,1,0,65,0,-65
1388,1,0,35,0,-35
1389,1,0,40,0,-40
1390,1,0,49,0,-49
1391,0,0,20,0,-20
1392,1,0,32,0,-32
1393,0,0,43,0,-43
1394,1,0,17,0,-17
1395,1,1,365,1686,1321
1396,0,0,106,0,-106
1397,1,1,1525,1362,-163
1398,0,0,29,0,-29
1399,0,0,6,0,-6
1400,1,1,807,1800,993
1401,0,0,38,0,-38
1402,1,0,13,0,-13
1403,1,0,35,0,-35
1404,1,0,2,0,-2
1405,1,0,175,0,-175
1406,0,0,109,0,-109
1407,1,1,161,1316,1155
1408,0,0,97,0,-97
1409,0,0,93,0,-93
1410,0,0,175,0,-175
1411,1,0,151,0,-151
1412,0,0,58,0,-58
1413,0,0,17,0,-17
1414,1,1,207,1338,1131
1415,1,0,21,0,-21
1416,1,1,409,1226,817
1417,1,1,505,1677,1172
1418,0,0,60,0,-60
1419,0,0,83,0,-83
1420,0,0,12,0,-12
1421,0,0,54,0,-54
1422,1,1,271,1874,1603
1423,1,1,2,1705,1703
1424,1,0,73,0,-73
1425,1,0,8,0,-8
1426,0,0,61,0,-61
1427,1,0,123,0,-123
1428,1,0,5,0,-5
1429,0,0,3,0,-3
1430,0,0,48,0,-48
1431,0,0,63,0,-63
1432,1,0,305,0,-305
1433,1,1,631,1235,604
1434,0,0,92,0,-92
1435,1,0,152,0,-152
1436,1,0,23,0,-23
1437,1,0,14,0,-14
1438,0,0,72,0,-72
1439,1,0,41,0,-41
1440,1,1,593,1284,691
1441,1,0,132,0,-132
1442,0,0,0,0,0
1443,0,0,8,0,-8
1444,1,0,73,0,-73
1445,1,0,20,0,-20
1446,0,0,31,0,-31
1447,0,0,16,0,-16
1448,0,0,124,0,-124
1449,1,0,17,0,-17
1450,0,0,31,0,-31
1451,1,0,32,0,-32
1452,1,1,308,1454,1146
1453,1,0,0,0,0
1454,1,0,65,0,-65
1455,0,0,44,0,-44
1456,1,0,9,0,-9
1457,0,0,17,0,-17
1458,0,0,29,0,-29
1459,1,0,94,0,-94
1460,1,0,4,0,-4
1461,1,0,7,0,-7
1462,0,0,73,0,-73
1463,1,1,938,1417,479
1464,0,0,0,0,0
1465,1,0,36,0,-36
1466,1,0,81,0,-81
1467,0,0,43,0,-43
1468,0,0,115,0,-115
1469,1,1,530,1231,701
1470,1,0,38,0,-38
1471,0,0,147,0,-147
1472,1,1,183,1371,1188
1473,1,1,41,1420,1379
1474,0,0,68,0,-68
1475,0,0,69,0,-69
1476,0,0,21,0,-21
1477,0,0,168,0,-168
1478,0,0,37,0,-37
1479,1,1,50,2036,1986
1480,0,0,43,0,-43
1481,1,0,68,0,-68
1482,0,0,17,0,-17
1483,1,1,171,1542,1371
1484,0,0,110,0,-110
1485,0,0,9,0,-9
1486,0,0,21,0,-21
1487,1,0,7,0,-7
1488,0,0,20,0,-20
1489,1,1,1487,1267,-220
1490,1,1,1236,1759,523
1491,1,0,44,0,-44
1492,1,0,108,0,-108
1493,0,0,6,0,-6
1494,1,1,347,1577,1230
1495,1,0,47,0,-47
1496,0,0,60,0,-60
1497,0,0,212,0,-212
1498,1,0,20,0,-20
1499,0,0,0,0,0
1500,0,0,123,0,-123
1501,1,1,599,1594,995
1502,1,0,111,0,-111
1503,1,1,337,1581,1244
1504,0,0,4,0,-4
1505,1,0,48,0,-48
1506,0,0,19,0,-19
1507,1,1,403,1432,1029
1508,0,0,0,0,0
1509,0,0,75,0,-75
1510,1,1,401,1303,902
1511,0,0,14,0,-14
1512,1,0,62,0,-62
1513,0,0,94,0,-94
1514,1,1,64,1445,1381
1515,0,0,0,0,0
1516,1,0,82,0,-82
1517,0,0,77,0,-77
1518,1,1,459,1297,838
1519,1,1,384,1520,1136
1520,0,0,19,0,-19
1521,1,0,44,0,-44
1522,1,0,20,0,-20
1523,0,0,120,0,-120
1524,0,0,30,0,-30
1525,0,0,114,0,-114
1526,0,0,112,0,-112
1527,1,0,17,0,-17
1528,0,0,79,0,-79
1529,0,0,38,0,-38
1530,1,0,98,0,-98
1531,1,1,355,1502,1147
1532,0,0,34,0,-34
1533,0,0,43,0,-43
1534,0,0,24,0,-24
1535,1,1,871,1492,621
1536,0,0,3,0,-3
1537,0,0,5,0,-5
1538,0,0,68,0,-68
1539,0,0,65,0,-65
1540,0,0,18,0,-18
1541,0,0,3,0,-3
1542,0,0,104,0,-104
1543,1,0,84,0,-84
1544,0,0,13,0,-13
1545,1,1,352,1293,941
1546,1,1,1148,1708,560
1547,1,1,1241,1283,42
1548,1,0,98,0,-98
1549,1,1,697,1320,623
1550,0,0,9,0,-9
1551,1,1,162,1814,1652
1552,0,0,46,0,-46
1553,0,0,89,0,-89
1554,0,0,120,0,-120
1555,1,0,17,0,-17
1556,1,0,33,0,-33
1557,1,0,67,0,-67
1558,1,1,1443,2153,710
1559,0,0,20,0,-20
1560,1,0,256,0,-256
1561,1,0,10,0,-10
1562,1,1,1467,1368,-99
1563,1,1,183,1228,1045
1564,1,1,108,1400,1292
1565,0,0,19,0,-19
1566,0,0,48,0,-48
1567,1,0,46,0,-46
1568,1,1,83,1305,1222
1569,0,0,55,0,-55
1570,0,0,25,0,-25
1571,0,0,51,0,-51
1572,1,0,60,0,-60
1573,1,1,574,2055,1481
1574,0,0,4,0,-4
1575,0,0,1,0,-1
1576,1,1,369,1423,1054
1577,0,0,18,0,-18
1578,0,0,84,0,-84
1579,1,1,448,1381,933
1580,0,0,2,0,-2
1581,0,0,39,0,-39
1582,1,0,72,0,-72
1583,1,1,134,1264,1130
1584,0,0,14,0,-14
1585,1,1,227,1286,1059
1586,1,0,32,0,-32
1587,0,0,3,0,-3
1588,0,0,14,0,-14
1589,1,1,280,1678,1398
1590,1,0,49,0,-49
1591,1,0,10,0,-10
1592,0,0,16,0,-16
1593,0,0,134,0,-134
1594,1,1,235,1222,987
1595,0,0,5,0,-5
1596,0,0,48,0,-48
1597,0,0,59,0,-59
1598,0,0,25,0,-25
1599,0,0,11,0,-11
1600,1,1,1318,1615,297
1601,0,0,37,0,-37
1602,0,0,66,0,-66
1603,1,0,25,0,-25
1604,1,1,1703,1316,-387
1605,1,0,6,0,-6
1606,0,0,5,0,-5
1607,0,0,36,0,-36
1608,1,0,29,0,-29
1609,1,0,166,0,-166
1610,0,0,33,0,-33
1611,1,1,1196,2272,1076
1612,1,1,1022,1364,342
1613,1,0,22,0,-22
1614,1,1,590,1374,784
1615,1,1,1186,1223,37
1616,1,0,123,0,-123
1617,1,0,3,0,-3
1618,0,0,60,0,-60
1619,0,0,97,0,-97
1620,1,0,96,0,-96
1621,1,1,186,1210,1024
1622,1,1,152,1200,1048
1623,0,0,72,0,-72
1624,1,0,43,0,-43
1625,1,1,396,1463,1067
1626,1,1,654,7328,6674
1627,1,1,622,1424,802
1628,1,1,258,1209,951
1629,0,0,102,0,-102
1630,1,1,120,1698,1578
1631,1,0,42,0,-42
1632,1,1,730,1494,764
1633,1,1,229,1433,1204
1634,1,0,18,0,-18
1635,0,0,71,0,-71
1636,0,0,139,0,-139
1637,0,0,12,0,-12
1638,1,1,149,1557,1408
1639,1,0,81,0,-81
1640,1,0,25,0,-25
1641,1,1,207,1297,1090
1642,1,0,5,0,-5
1643,1,1,336,1488,1152
1644,0,0,2,0,-2
1645,1,1,14,1260,1246
1646,0,0,2,0,-2
1647,1,1,347,2834,2487
1648,1,0,25,0,-25
1649,1,1,558,1245,687
1650,0,0,255,0,-255
1651,0,0,24,0,-24
1652,1,0,15,0,-15
1653,1,1,128,1660,1532
1654,0,0,57,0,-57
1655,1,1,584,1862,1278
1656,1,1,222,2006,1784
1657,1,1,1413,1219,-194
1658,1,0,23,0,-23
1659,1,0,73,0,-73
1660,0,0,13,0,-13
1661,1,1,121,1480,1359
1662,1,0,101,0,-101
1663,1,0,100,0,-100
1664,1,0,11,0,-11
1665,1,0,48,0,-48
1666,1,0,38,0,-38
1667,1,1,548,1280,732
1668,0,0,28,0,-28
1669,1,1,97,2288,2191
1670,0,0,52,0,-52
1671,1,1,507,1517,1010
1672,0,0,16,0,-16
1673,1,0,40,0,-40
1674,1,0,8,0,-8
1675,0,0,15,0,-15
1676,0,0,78,0,-78
1677,0,0,17,0,-17
1678,1,0,42,0,-42
1679,1,1,257,1582,1325
1680,1,1,368,1776,1408
1681,0,0,99,0,-99
1682,1,1,335,1339,1004
1683,1,0,22,0,-22
1684,1,1,221,2107,1886
1685,1,1,234,1455,1221
1686,0,0,0,0,0
1687,1,0,87,0,-87
1688,1,1,522,1295,773
1689,1,1,1110,2129,1019
1690,1,0,38,0,-38
1691,1,1,288,1307,1019
1692,0,0,33,0,-33
1693,1,1,1398,1661,263
1694,0,0,177,0,-177
1695,0,0,5,0,-5
1696,1,0,25,0,-25
1697,0,0,47,0,-47
1698,0,0,35,0,-35
1699,0,0,41,0,-41
1700,1,0,104,0,-104
1701,1,0,13,0,-13
1702,0,0,166,0,-166
1703,1,0,46,0,-46
1704,0,0,5,0,-5
1705,1,0,104,0,-104
1706,0,0,73,0,-73
1707,0,0,35,0,-35
1708,0,0,51,0,-51
1709,1,1,42,2069,2027
1710,1,0,122,0,-122
1711,1,0,52,0,-52
1712,1,1,770,1297,527
1713,0,0,19,0,-19
1714,0,0,3,0,-3
1715,0,0,95,0,-95
1716,1,0,10,0,-10
1717,1,1,393,1984,1591
1718,1,1,689,1379,690
1719,0,0,183,0,-183
1720,1,1,1340,1389,49
1721,0,0,43,0,-43
1722,1,0,52,0,-52
1723,1,0,41,0,-41
1724,1,0,46,0,-46
1725,1,0,66,0,-66
1726,1,1,570,1287,717
1727,1,0,47,0,-47
1728,0,0,47,0,-47
1729,0,0,60,0,-60
1730,0,0,19,0,-19
1731,0,0,56,0,-56
1732,0,0,16,0,-16
1733,0,0,243,0,-243
1734,1,1,858,1849,991
1735,1,1,447,1265,818
1736,0,0,94,0,-94
1737,1,0,5,0,-5
1738,1,1,714,1520,806
1739,0,0,102,0,-102
1740,1,1,728,1388,660
1741,0,0,54,0,-54
1742,1,1,395,2315,1920
1743,1,0,48,0,-48
1744,1,0,8,0,-8
1745,1,1,237,1276,1039
1746,0,0,9,0,-9
1747,1,0,165,0,-165
1748,1,0,74,0,-74
1749,0,0,8,0,-8
1750,1,0,14,0,-14
1751,0,0,21,0,-21
1752,1,0,222,0,-222
1753,1,1,382,1203,821
1754,0,0,19,0,-19
1755,0,0,19,0,-19
1756,0,0,7,0,-7
1757,1,1,639,1401,762
1758,1,0,11,0,-11
1759,1,0,9,0,-9
1760,0,0,84,0,-84
1761,1,1,531,1408,877
1762,1,1,341,1221,880
1763,1,1,408,1267,859
1764,1,0,11,0,-11
1765,1,1,112,2227,2115
1766,1,1,107,1315,1208
1767,1,0,43,0,-43
1768,1,0,139,0,-139
1769,0,0,106,0,-106
1770,0,0,0,0,0
1771,0,0,6,0,-6
1772,1,1,805,1226,421
1773,0,0,108,0,-108
1774,1,1,1401,1405,4
1775,1,1,223,1281,1058
1776,0,0,70,0,-70
1777,1,1,560,1226,666
1778,1,1,711,1580,869
1779,1,1,624,1431,807
1780,1,0,62,0,-62
1781,1,1,152,1470,1318
1782,1,0,76,0,-76
1783,0,0,29,0,-29
1784,1,1,287,1353,1066
1785,0,0,76,0,-76
1786,0,0,66,0,-66
1787,0,0,81,0,-81
1788,1,1,110,1325,1215
1789,0,0,52,0,-52
1790,1,1,166,1407,1241
1791,1,0,107,0,-107
1792,1,0,34,0,-34
1793,1,1,303,2607,2304
1794,0,0,43,0,-43
1795,1,1,328,1708,1380
1796,0,0,68,0,-68
1797,1,1,223,1324,1101
1798,0,0,19,0,-19
1799,0,0,52,0,-52
1800,1,1,155,1467,1312
1801,1,1,349,1262,913
1802,1,0,73,0,-73
1803,0,0,18,0,-18
1804,1,0,12,0,-12
1805,1,1,371,3300,2929
1806,1,0,51,0,-51
1807,1,0,17,0,-17
1808,1,0,154,0,-154
1809,1,0,85,0,-85
1810,1,0,11,0,-11
1811,1,1,328,1493,1165
1812,1,1,1651,1562,-89
1813,1,0,109,0,-109
1814,1,1,692,1246,554
1815,0,0,11,0,-11
1816,1,0,23,0,-23
1817,1,0,12,0,-12
1818,1,1,1349,1252,-97
1819,1,1,329,1305,976
1820,1,1,143,1365,1222
1821,1,1,279,1493,1214
1822,1,1,230,1904,1674
1823,0,0,45,0,-45
1824,0,0,14,0,-14
1825,1,0,16,0,-16
1826,1,0,195,0,-195
1827,0,0,9,0,-9
1828,0,0,35,0,-35
1829,0,0,184,0,-184
1830,0,0,77,0,-77
1831,1,0,88,0,-88
1832,1,0,71,0,-71
1833,0,0,54,0,-54
1834,1,0,64,0,-64
1835,0,0,4,0,-4
1836,1,0,10,0,-10
1837,0,0,8,0,-8
1838,0,0,35,0,-35
1839,0,0,14,0,-14
1840,1,1,41,1380,1339
1841,1,1,1048,2692,1644
1842,1,1,1479,1313,-166
1843,0,0,22,0,-22
1844,1,0,81,0,-81
1845,1,1,315,4043,3728
1846,0,0,14,0,-14
1847,0,0,298,0,-298
1848,1,0,19,0,-19
1849,1,1,17,1214,1197
1850,0,0,7,0,-7
1851,1,1,235,1884,1649
1852,1,1,888,2615,1727
1853,1,0,54,0,-54
1854,0,0,27,0,-27
1855,1,0,115,0,-115
1856,0,0,0,0,0
1857,1,0,9,0,-9
1858,1,1,276,1213,937
1859,0,0,199,0,-199
1860,0,0,68,0,-68
1861,1,0,126,0,-126
1862,1,1,504,1289,785
1863,0,0,112,0,-112
1864,1,0,24,0,-24
1865,1,0,7,0,-7
1866,1,1,63,1208,1145
1867,0,0,13,0,-13
1868,1,1,227,1281,1054
1869,1,1,140,1221,1081
1870,1,0,31,0,-31
1871,1,1,333,2189,1856
1872,1,0,99,0,-99
1873,1,0,40,0,-40
1874,1,0,44,0,-44
1875,1,0,12,0,-12
1876,1,0,46,0,-46
1877,0,0,50,0,-50
1878,1,1,217,1943,1726
1879,0,0,115,0,-115
1880,1,0,7,0,-7
1881,1,0,56,0,-56
1882,1,1,305,1747,1442
1883,0,0,53,0,-53
1884,1,0,1,0,-1
1885,1,0,6,0,-6
1886,0,0,24,0,-24
1887,1,1,477,1379,902
1888,1,1,444,1292,848
1889,0,0,108,0,-108
1890,0,0,19,0,-19
1891,0,0,72,0,-72
1892,1,1,689,1355,666
1893,1,0,7,0,-7
1894,1,1,564,2171,1607
1895,1,1,313,1429,1116
1896,1,0,88,0,-88
1897,0,0,82,0,-82
1898,1,0,153,0,-153
1899,0,0,34,0,-34
1900,1,1,79,1576,1497
1901,0,0,6,0,-6
1902,1,1,1377,1282,-95
1903,0,0,190,0,-190
1904,1,1,672,1313,641
1905,1,0,87,0,-87
1906,1,1,475,1439,964
1907,1,0,4,0,-4
1908,0,0,69,0,-69
1909,0,0,11,0,-11
1910,1,1,785,1207,422
1911,1,1,1806,1601,-205
1912,0,0,26,0,-26
1913,0,0,11,0,-11
1914,1,1,470,1278,808
1915,1,0,85,0,-85
1916,0,0,114,0,-114
1917,1,0,34,0,-34
1918,0,0,15,0,-15
1919,1,1,727,1700,973
1920,0,0,22,0,-22
1921,0,0,10,0,-10
1922,1,0,30,0,-30
1923,0,0,14,0,-14
1924,0,0,66,0,-66
1925,1,0,40,0,-40
1926,1,1,572,3586,3014
1927,0,0,4,0,-4
1928,0,0,48,0,-48
1929,0,0,9,0,-9
1930,1,1,157,1773,1616
1931,0,0,170,0,-170
1932,0,0,57,0,-57
1933,1,0,58,0,-58
1934,0,0,34,0,-34
1935,1,0,0,0,0
1936,0,0,116,0,-116
1937,1,0,8,0,-8
1938,1,1,463,1594,1131
1939,1,1,98,1253,1155
1940,0,0,198,0,-198
1941,0,0,18,0,-18
1942,0,0,131,0,-131
1943,1,0,0,0,0
1944,0,0,7,0,-7
1945,1,1,2114,1543,-571
1946,1,0,33,0,-33
1947,0,0,6,0,-6
1948,0,0,43,0,-43
1949,1,0,60,0,-60
1950,0,0,17,0,-17
1951,0,0,19,0,-19
1952,1,0,205,0,-205
1953,1,0,17,0,-17
1954,1,0,10,0,-10
1955,0,0,10,0,-10
1956,1,0,18,0,-18
1957,1,1,157,1369,1212
1958,1,0,26,0,-26
1959,1,1,580,2256,1676
1960,1,0,1,0,-1
1961,1,0,23,0,-23
1962,1,1,392,1241,849
1963,1,0,32,0,-32
1964,1,1,423,1245,822
1965,0,0,16,0,-16
1966,1,0,15,0,-15
1967,1,0,27,0,-27
1968,0,0,8,0,-8
1969,0,0,18,0,-18
1970,0,0,46,0,-46
1971,1,0,24,0,-24
1972,1,1,1842,1311,-531
1973,1,0,225,0,-225
1974,1,0,77,0,-77
1975,1,0,27,0,-27
1976,0,0,56,0,-56
1977,0,0,11,0,-11
1978,1,1,147,1393,1246
1979,1,0,24,0,-24
1980,1,1,346,2252,1906
1981,1,1,358,1221,863
1982,0,0,20,0,-20
1983,0,0,66,0,-66
1984,1,1,424,1694,1270
1985,0,0,5,0,-5
1986,1,1,61,1242,1181
1987,1,1,57,1425,1368
1988,0,0,8,0,-8
1989,1,0,81,0,-81
1990,1,0,277,0,-277
1991,1,1,395,1209,814
1992,1,0,23,0,-23
1993,1,1,709,1235,526
1994,1,1,807,1374,567
1995,1,1,141,1206,1065
1996,1,1,214,1229,1015
1997,1,1,961,2842,1881
1998,0,0,1,0,-1
1999,1,1,71,1303,1232
2000,1,0,2,0,-2
2001,1,0,134,0,-134
2002,1,0,80,0,-80
2003,1,0,169,0,-169
2004,1,0,81,0,-81
2005,0,0,11,0,-11
2006,1,0,1,0,-1
2007,1,0,23,0,-23
2008,0,0,109,0,-109
2009,0,0,71,0,-71
2010,1,0,16,0,-16
2011,1,0,42,0,-42
2012,1,1,358,2113,1755
2013,1,0,65,0,-65
2014,1,1,211,1407,1196
2015,1,1,2351,1395,-956
2016,1,0,241,0,-241
2017,1,1,185,1413,1228
2018,1,1,589,1460,871
2019,1,1,220,1669,1449
2020,1,0,59,0,-59
2021,0,0,19,0,-19
2022,0,0,273,0,-273
2023,0,0,97,0,-97
2024,1,0,53,0,-53
2025,1,0,68,0,-68
2026,1,1,359,1876,1517
2027,1,1,1270,1215,-55
2028,0,0,4,0,-4
2029,1,0,14,0,-14
2030,0,0,4,0,-4
2031,1,0,14,0,-14
