ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1052,1,0,19,0,-19
1053,0,0,41,0,-41
1054,0,0,9,0,-9
1055,1,1,62,1300,1238
1056,1,0,99,0,-99
1057,1,1,632,1404,772
1058,1,0,103,0,-103
1059,1,0,3,0,-3
1060,1,0,74,0,-74
1061,1,1,137,1523,1386
1062,1,0,3,0,-3
1063,0,0,123,0,-123
1064,1,1,173,1837,1664
1065,1,0,13,0,-13
1066,1,1,14,1237,1223
1067,1,1,472,1214,742
1068,0,0,73,0,-73
1069,1,1,1091,1257,166
1070,0,0,4,0,-4
1071,1,0,19,0,-19
1072,0,0,11,0,-11
1073,1,0,189,0,-189
1074,1,0,33,0,-33
1075,0,0,17,0,-17
1076,1,1,78,1231,1153
1077,1,0,2,0,-2
1078,1,0,32,0,-32
1079,1,1,586,2900,2314
1080,1,1,214,1340,1126
1081,1,0,198,0,-198
1082,1,0,21,0,-21
1083,1,1,406,1262,856
1084,1,0,4,0,-4
1085,1,0,5,0,-5
1086,1,0,94,0,-94
1087,1,0,11,0,-11
1088,1,0,4,0,-4
1089,0,0,73,0,-73
1090,1,1,136,1310,1174
1091,0,0,19,0,-19
1092,1,1,897,1917,1020
1093,1,1,453,1233,780
1094,1,1,93,1428,1335
1095,1,0,42,0,-42
1096,1,0,33,0,-33
1097,0,0,25,0,-25
1098,1,0,120,0,-120
1099,1,0,105,0,-105
1100,0,0,192,0,-192
1101,0,0,64,0,-64
1102,1,0,50,0,-50
1103,1,0,51,0,-51
1104,1,1,819,1569,750
1105,1,0,11,0,-11
1106,0,0,34,0,-34
1107,1,0,28,0,-28
1108,1,1,86,2430,2344
1109,0,0,23,0,-23
1110,0,0,31,0,-31
1111,0,0,11,0,-11
1112,1,0,97,0,-97
1113,1,0,14,0,-14
1114,1,1,654,1453,799
1115,1,0,94,0,-94
1116,1,1,47,1808,1761
1117,1,1,690,1429,739
1118,0,0,54,0,-54
1119,0,0,18,0,-18
1120,1,1,800,1380,580
1121,1,0,16,0,-16
1122,1,1,136,1262,1126
1123,0,0,13,0,-13
1124,1,0,8,0,-8
1125,0,0,200,0,-200
1126,1,0,4,0,-4
1127,0,0,87,0,-87
1128,1,0,42,0,-42
1129,1,1,1033,1285,252
1130,1,1,697,1274,577
1131,1,0,44,0,-44
1132,0,0,52,0,-52
1133,1,0,14,0,-14
1134,1,0,15,0,-15
1135,1,1,850,1476,626
1136,0,0,118,0,-118
1137,1,1,524,1509,985
1138,0,0,18,0,-18
1139,0,0,12,0,-12
1140,0,0,2,0,-2
1141,1,0,0,0,0
1142,0,0,0,0,0
1143,1,1,83,1929,1846
1144,1,1,540,2564,2024
1145,0,0,14,0,-14
1146,1,0,128,0,-128
1147,1,0,86,0,-86
1148,1,0,37,0,-37
1149,1,0,24,0,-24
1150,1,0,121,0,-121
1151,0,0,113,0,-113
1152,0,0,165,0,-165
1153,0,0,38,0,-38
1154,0,0,52,0,-52
1155,0,0,103,0,-103
1156,1,1,1530,1868,338
1157,0,0,45,0,-45
1158,0,0,21,0,-21
1159,1,1,207,1554,1347
1160,1,1,821,3915,3094
1161,0,0,34,0,-34
1162,1,0,16,0,-16
1163,0,0,40,0,-40
1164,0,0,18,0,-18
1165,0,0,26,0,-26
1166,0,0,37,0,-37
1167,1,0,19,0,-19
1168,1,1,664,1232,568
1169,0,0,40,0,-40
1170,1,1,250,1329,1079
1171,1,0,3,0,-3
1172,1,1,373,1290,917
1173,0,0,132,0,-132
1174,1,0,13,0,-13
1175,1,0,12,0,-12
1176,1,1,423,1485,1062
1177,1,1,139,1650,1511
1178,1,0,0,0,0
1179,1,0,60,0,-60
1180,0,0,23,0,-23
1181,0,0,63,0,-63
1182,0,0,69,0,-69
1183,1,1,77,1332,1255
1184,0,0,48,0,-48
1185,0,0,32,0,-32
1186,1,1,451,1252,801
1187,1,0,8,0,-8
1188,0,0,10,0,-10
1189,0,0,7,0,-7
1190,1,1,525,2530,2005
1191,1,0,40,0,-40
1192,0,0,197,0,-197
1193,1,0,14,0,-14
1194,1,1,423,1831,1408
1195,0,0,77,0,-77
1196,1,1,132,1421,1289
1197,0,0,0,0,0
1198,1,1,1343,1246,-97
1199,1,1,212,1484,1272
1200,0,0,31,0,-31
1201,0,0,7,0,-7
1202,0,0,77,0,-77
1203,0,0,42,0,-42
1204,1,0,1,0,-1
1205,1,1,374,1660,1286
1206,1,1,250,2686,2436
1207,0,0,220,0,-220
1208,1,0,37,0,-37
1209,0,0,166,0,-166
1210,1,1,126,1433,1307
1211,1,1,833,1803,970
1212,1,0,45,0,-45
1213,1,1,825,2508,1683
1214,1,0,10,0,-10
1215,0,0,41,0,-41
1216,0,0,32,0,-32
1217,1,0,15,0,-15
1218,0,0,59,0,-59
1219,0,0,61,0,-61
1220,1,1,597,1511,914
1221,0,0,9,0,-9
1222,1,0,44,0,-44
1223,0,0,21,0,-21
1224,1,1,742,1320,578
1225,1,1,320,1299,979
1226,0,0,73,0,-73
1227,0,0,61,0,-61
1228,1,0,48,0,-48
1229,1,1,98,3471,3373
1230,1,0,21,0,-21
1231,0,0,81,0,-81
1232,0,0,8,0,-8
1233,1,0,275,0,-275
1234,1,0,64,0,-64
1235,0,0,104,0,-104
1236,1,1,1773,1292,-481
1237,0,0,14,0,-14
1238,1,0,28,0,-28
1239,1,1,1236,3533,2297
1240,1,1,298,1470,1172
1241,1,1,270,1841,1571
1242,0,0,8,0,-8
1243,0,0,119,0,-119
1244,1,1,667,1333,666
1245,0,0,41,0,-41
1246,1,0,28,0,-28
1247,1,1,955,1278,323
1248,1,0,72,0,-72
1249,0,0,57,0,-57
1250,1,0,65,0,-65
1251,0,0,0,0,0
1252,1,0,79,0,-79
1253,0,0,21,0,-21
1254,1,1,245,3243,2998
1255,0,0,4,0,-4
1256,1,0,176,0,-176
1257,0,0,8,0,-8
1258,1,1,570,1272,702
1259,1,1,33,1321,1288
1260,0,0,16,0,-16
1261,1,1,210,2112,1902
1262,1,1,822,1578,756
1263,1,0,12,0,-12
1264,1,1,40,1511,1471
1265,1,1,1371,1291,-80
1266,0,0,36,0,-36
1267,0,0,2,0,-2
1268,1,0,69,0,-69
1269,1,0,50,0,-50
1270,0,0,1,0,-1
1271,0,0,5,0,-5
1272,1,0,29,0,-29
1273,1,1,212,1653,1441
1274,1,0,19,0,-19
1275,1,1,1180,1218,38
1276,1,1,417,1210,793
1277,0,0,121,0,-121
1278,0,0,115,0,-115
1279,1,1,467,1248,781
1280,0,0,117,0,-117
1281,0,0,98,0,-98
1282,0,0,22,0,-22
1283,1,0,5,0,-5
1284,1,0,18,0,-18
1285,0,0,29,0,-29
1286,1,1,61,1641,1580
1287,0,0,4,0,-4
1288,1,1,1696,1299,-397
1289,0,0,310,0,-310
1290,1,0,5,0,-5
1291,1,1,464,1853,1389
1292,1,0,34,0,-34
1293,1,1,331,1247,916
1294,1,1,264,1426,1162
1295,1,1,885,4287,3402
1296,1,0,46,0,-46
1297,1,0,26,0,-26
1298,1,1,98,1341,1243
1299,1,0,25,0,-25
1300,1,1,1699,1378,-321
1301,1,1,252,1431,1179
1302,0,0,76,0,-76
1303,1,1,763,1223,460
1304,0,0,30,0,-30
1305,1,0,87,0,-87
1306,0,0,89,0,-89
1307,1,0,26,0,-26
1308,1,0,13,0,-13
1309,0,0,191,0,-191
1310,1,1,14,1221,1207
1311,0,0,19,0,-19
1312,1,1,308,1287,979
1313,0,0,30,0,-30
1314,1,0,7,0,-7
1315,0,0,32,0,-32
1316,1,1,1806,1231,-575
1317,0,0,157,0,-157
1318,1,0,117,0,-117
1319,1,1,533,1540,1007
1320,1,0,45,0,-45
1321,1,1,1223,1276,53
1322,0,0,12,0,-12
1323,1,1,104,1842,1738
1324,1,1,348,1200,852
1325,0,0,0,0,0
1326,0,0,65,0,-65
1327,0,0,264,0,-264
1328,0,0,76,0,-76
1329,1,1,1422,1324,-98
1330,0,0,35,0,-35
1331,1,1,369,1312,943
1332,1,0,56,0,-56
1333,1,1,376,1431,1055
1334,0,0,29,0,-29
1335,1,0,46,0,-46
1336,1,1,809,1326,517
1337,0,0,123,0,-123
1338,1,1,632,3213,2581
1339,1,1,259,2526,2267
1340,0,0,34,0,-34
1341,0,0,33,0,-33
1342,1,0,15,0,-15
1343,0,0,15,0,-15
1344,1,1,131,1385,1254
1345,0,0,15,0,-15
1346,1,1,1638,1305,-333
1347,0,0,44,0,-44
1348,0,0,39,0,-39
1349,0,0,39,0,-39
1350,1,0,15,0,-15
1351,0,0,35,0,-35
1352,1,1,661,1301,640
1353,1,0,26,0,-26
1354,1,1,64,1311,1247
1355,1,0,25,0,-25
1356,0,0,45,0,-45
1357,1,0,81,0,-81
1358,1,1,285,1210,925
1359,0,0,22,0,-22
1360,0,0,30,0,-30
1361,1,0,52,0,-52
1362,0,0,99,0,-99
1363,0,0,109,0,-109
1364,0,0,77,0,-77
1365,1,1,18,1339,1321
1366,1,0,51,0,-51
1367,1,1,1207,1267,60
1368,1,0,86,0,-86
1369,1,0,13,0,-13
1370,1,1,579,1239,660
1371,1,1,140,1358,1218
1372,0,0,37,0,-37
1373,1,1,294,1685,1391
1374,1,1,1122,1493,371
1375,0,0,7,0,-7
1376,1,0,20,0,-20
1377,0,0,25,0,-25
1378,1,1,1339,1664,325
1379,0,0,19,0,-19
1380,1,1,619,1566,947
1381,1,0,3,0,-3
1382,1,1,311,1215,904
1383,1,0,37,0,-37
1384,1,0,0,0,0
1385,1,0,26,0,-26
1386,0,0,131,0,-131
1387,0,0,83,0,-83
1388,1,1,285,1822,1537
1389,1,0,32,0,-32
1390,1,0,81,0,-81
1391,1,1,580,1330,750
1392,0,0,147,0,-147
1393,1,1,1494,1429,-65
1394,0,0,98,0,-98
1395,1,1,1165,1351,186
1396,0,0,70,0,-70
1397,1,1,51,1356,1305
1398,1,0,53,0,-53
1399,1,1,163,2434,2271
1400,1,0,40,0,-40
1401,1,0,73,0,-73
1402,1,0,71,0,-71
1403,1,0,36,0,-36
1404,0,0,4,0,-4
1405,0,0,41,0,-41
1406,0,0,14,0,-14
1407,0,0,53,0,-53
1408,1,1,142,1605,1463
1409,1,1,99,3228,3129
1410,1,1,1371,1237,-134
1411,0,0,46,0,-46
1412,0,0,122,0,-122
1413,1,0,39,0,-39
1414,1,0,16,0,-16
1415,1,0,57,0,-57
1416,1,0,225,0,-225
1417,1,1,399,1259,860
1418,1,1,996,1305,309
1419,1,1,697,1306,609
1420,1,1,94,1446,1352
1421,1,1,587,1462,875
1422,0,0,51,0,-51
1423,0,0,14,0,-14
1424,1,0,31,0,-31
1425,0,0,31,0,-31
1426,1,0,18,0,-18
1427,1,1,834,1620,786
1428,1,1,270,1467,1197
1429,1,0,84,0,-84
1430,1,1,93,1214,1121
1431,0,0,0,0,0
1432,0,0,22,0,-22
1433,0,0,86,0,-86
1434,1,0,26,0,-26
1435,1,0,11,0,-11
1436,1,1,235,2628,2393
1437,1,1,374,1573,1199
1438,1,1,210,3059,2849
1439,0,0,66,0,-66
1440,0,0,46,0,-46
1441,1,1,550,2272,1722
1442,1,1,252,1345,1093
1443,0,0,14,0,-14
1444,1,1,575,1243,668
1445,1,1,286,6924,6638
1446,1,0,10,0,-10
1447,1,0,41,0,-41
1448,0,0,88,0,-88
1449,1,0,52,0,-52
1450,0,0,8,0,-8
1451,1,1,496,1382,886
1452,0,0,135,0,-135
1453,0,0,74,0,-74
1454,1,1,431,1237,806
1455,1,1,1674,2182,508
1456,0,0,28,0,-28
1457,0,0,2,0,-2
1458,0,0,105,0,-105
1459,1,1,705,1519,814
1460,0,0,61,0,-61
1461,1,0,15,0,-15
1462,1,1,914,1201,287
1463,1,0,25,0,-25
1464,1,0,49,0,-49
1465,0,0,53,0,-53
1466,1,0,95,0,-95
1467,1,1,1496,1811,315
1468,1,0,7,0,-7
1469,1,0,20,0,-20
1470,1,0,18,0,-18
1471,0,0,18,0,-18
1472,0,0,125,0,-125
1473,1,1,521,2241,1720
1474,1,0,6,0,-6
1475,1,1,487,1862,1375
1476,1,1,423,1909,1486
1477,1,0,10,0,-10
1478,1,0,22,0,-22
1479,1,1,262,1318,1056
1480,1,0,23,0,-23
1481,0,0,48,0,-48
1482,1,0,32,0,-32
1483,1,0,5,0,-5
1484,1,0,41,0,-41
1485,1,0,35,0,-35
1486,0,0,60,0,-60
1487,0,0,49,0,-49
1488,0,0,79,0,-79
1489,0,0,23,0,-23
1490,0,0,79,0,-79
1491,1,0,63,0,-63
1492,0,0,201,0,-201
1493,1,0,48,0,-48
1494,1,1,128,1364,1236
1495,1,0,27,0,-27
1496,0,0,15,0,-15
1497,1,0,30,0,-30
1498,1,0,14,0,-14
1499,0,0,57,0,-57
1500,1,0,21,0,-21
1501,1,0,3,0,-3
1502,0,0,0,0,0
1503,0,0,16,0,-16
1504,0,0,31,0,-31
1505,1,0,41,0,-41
1506,1,1,149,1389,1240
1507,0,0,37,0,-37
1508,0,0,37,0,-37
1509,1,1,238,1730,1492
1510,1,0,60,0,-60
1511,0,0,65,0,-65
1512,0,0,120,0,-120
1513,1,0,33,0,-33
1514,1,1,775,1517,742
1515,1,0,2,0,-2
1516,0,0,53,0,-53
1517,1,1,227,1973,1746
1518,1,1,316,1825,1509
1519,1,1,273,2304,2031
1520,1,0,3,0,-3
1521,1,0,26,0,-26
1522,1,1,36,1288,1252
1523,1,1,375,2271,1896
1524,1,0,21,0,-21
1525,1,0,83,0,-83
1526,0,0,63,0,-63
1527,1,0,92,0,-92
1528,1,0,63,0,-63
1529,0,0,91,0,-91
1530,1,1,13,1448,1435
1531,1,0,28,0,-28
1532,0,0,3,0,-3
1533,1,0,28,0,-28
1534,1,1,87,1486,1399
1535,1,1,390,2353,1963
1536,1,0,41,0,-41
1537,0,0,15,0,-15
1538,1,1,717,1286,569
1539,1,1,538,1355,817
1540,1,0,23,0,-23
1541,1,0,352,0,-352
1542,1,1,53,1535,1482
1543,1,0,9,0,-9
1544,1,1,90,1802,1712
1545,1,1,1082,1244,162
1546,0,0,19,0,-19
1547,0,0,165,0,-165
1548,0,0,39,0,-39
1549,1,0,15,0,-15
1550,1,1,456,1214,758
1551,0,0,11,0,-11
1552,0,0,152,0,-152
1553,0,0,103,0,-103
1554,1,1,56,1302,1246
1555,1,0,6,0,-6
1556,1,1,139,1825,1686
1557,1,1,371,1598,1227
1558,0,0,102,0,-102
1559,1,1,173,1295,1122
1560,1,1,282,1209,927
1561,1,1,155,1588,1433
1562,1,0,88,0,-88
1563,0,0,6,0,-6
1564,0,0,22,0,-22
1565,1,1,244,1252,1008
1566,1,1,210,1792,1582
1567,0,0,10,0,-10
1568,1,1,313,1245,932
1569,1,0,70,0,-70
1570,0,0,41,0,-41
1571,0,0,17,0,-17
1572,1,0,72,0,-72
1573,0,0,5,0,-5
1574,0,0,16,0,-16
1575,1,0,12,0,-12
1576,1,1,215,1582,1367
1577,0,0,45,0,-45
1578,1,1,223,1454,1231
1579,0,0,79,0,-79
1580,1,1,2343,1380,-963
1581,0,0,6,0,-6
1582,0,0,40,0,-40
1583,1,0,17,0,-17
1584,1,0,16,0,-16
1585,1,1,718,1772,1054
1586,1,1,967,1992,1025
1587,1,0,24,0,-24
1588,0,0,4,0,-4
1589,0,0,30,0,-30
1590,1,1,767,1304,537
1591,1,0,53,0,-53
1592,1,1,431,2190,1759
1593,1,0,39,0,-39
1594,0,0,16,0,-16
1595,0,0,13,0,-13
1596,1,1,836,1393,557
1597,0,0,122,0,-122
1598,1,1,622,1391,769
1599,1,0,103,0,-103
1600,1,0,70,0,-70
1601,1,1,411,1674,1263
1602,0,0,193,0,-193
1603,0,0,0,0,0
1604,1,0,57,0,-57
1605,1,1,519,1647,1128
1606,1,0,4,0,-4
1607,1,1,890,1481,591
1608,0,0,6,0,-6
1609,1,0,30,0,-30
1610,0,0,0,0,0
1611,0,0,23,0,-23
1612,1,1,238,1320,1082
1613,0,0,37,0,-37
1614,1,0,28,0,-28
1615,0,0,51,0,-51
1616,0,0,7,0,-7
1617,1,0,68,0,-68
1618,1,0,1,0,-1
1619,1,0,24,0,-24
1620,1,0,48,0,-48
1621,1,1,108,1433,1325
1622,1,1,600,2400,1800
1623,1,0,24,0,-24
1624,0,0,149,0,-149
1625,1,1,1587,1305,-282
1626,1,0,60,0,-60
1627,1,1,311,1409,1098
1628,1,1,1556,1575,19
1629,1,1,666,1824,1158
1630,1,0,81,0,-81
1631,0,0,20,0,-20
1632,1,0,211,0,-211
1633,0,0,66,0,-66
1634,1,1,531,1365,834
1635,1,1,699,1502,803
1636,1,0,22,0,-22
1637,1,1,131,1238,1107
1638,1,1,815,1563,748
1639,1,1,169,1581,1412
1640,1,1,1025,1303,278
1641,1,1,207,1297,1090
1642,0,0,37,0,-37
1643,0,0,35,0,-35
1644,1,0,21,0,-21
1645,0,0,23,0,-23
1646,0,0,98,0,-98
1647,1,1,43,1912,1869
1648,1,1,214,2947,2733
1649,1,1,478,1579,1101
1650,0,0,2,0,-2
1651,1,0,35,0,-35
1652,1,0,20,0,-20
1653,1,1,46,1206,1160
1654,0,0,1,0,-1
1655,0,0,22,0,-22
1656,1,0,52,0,-52
1657,1,0,92,0,-92
1658,1,1,384,1465,1081
1659,1,0,19,0,-19
1660,1,1,287,1963,1676
1661,0,0,61,0,-61
1662,1,1,648,2592,1944
1663,1,0,10,0,-10
1664,0,0,31,0,-31
1665,0,0,1,0,-1
1666,0,0,0,0,0
1667,1,1,1888,1298,-590
1668,0,0,29,0,-29
1669,1,1,578,1244,666
1670,0,0,2,0,-2
1671,0,0,8,0,-8
1672,1,0,10,0,-10
1673,1,0,79,0,-79
1674,0,0,9,0,-9
1675,1,1,279,1895,1616
1676,1,0,0,0,0
1677,0,0,152,0,-152
1678,1,1,202,2688,2486
1679,0,0,7,0,-7
1680,1,0,20,0,-20
1681,1,1,257,1442,1185
1682,1,1,826,1202,376
1683,1,0,116,0,-116
1684,1,0,11,0,-11
1685,1,0,98,0,-98
1686,1,1,440,1458,1018
1687,1,1,507,1228,721
1688,1,0,32,0,-32
1689,0,0,6,0,-6
1690,0,0,37,0,-37
1691,0,0,13,0,-13
1692,1,1,1775,1318,-457
1693,0,0,46,0,-46
1694,1,1,856,1535,679
1695,1,0,93,0,-93
1696,1,1,51,1224,1173
1697,0,0,31,0,-31
1698,1,0,7,0,-7
1699,1,1,311,1278,967
1700,0,0,51,0,-51
1701,1,1,1080,1423,343
1702,1,0,26,0,-26
1703,1,0,7,0,-7
1704,1,1,418,2671,2253
1705,0,0,10,0,-10
1706,1,0,62,0,-62
1707,0,0,176,0,-176
1708,1,0,50,0,-50
1709,0,0,49,0,-49
1710,1,1,593,2182,1589
1711,1,1,516,1438,922
1712,0,0,25,0,-25
1713,1,0,43,0,-43
1714,1,0,7,0,-7
1715,0,0,16,0,-16
1716,1,1,140,2229,2089
1717,1,0,7,0,-7
1718,1,0,11,0,-11
1719,1,0,26,0,-26
1720,0,0,88,0,-88
1721,1,0,26,0,-26
1722,1,1,694,1254,560
1723,1,0,15,0,-15
1724,0,0,70,0,-70
1725,1,1,329,1409,1080
1726,1,0,76,0,-76
1727,1,1,170,1226,1056
1728,0,0,0,0,0
1729,0,0,100,0,-100
1730,1,0,59,0,-59
1731,0,0,0,0,0
1732,0,0,259,0,-259
1733,0,0,6,0,-6
1734,0,0,92,0,-92
1735,0,0,76,0,-76
1736,1,0,50,0,-50
1737,1,1,51,1262,1211
1738,0,0,251,0,-251
1739,1,1,22,1978,1956
1740,1,1,535,1349,814
1741,1,0,3,0,-3
1742,1,0,112,0,-112
1743,0,0,25,0,-25
1744,1,1,168,1312,1144
1745,1,1,182,1511,1329
1746,1,1,892,1939,1047
1747,1,0,52,0,-52
1748,0,0,5,0,-5
1749,1,0,46,0,-46
1750,0,0,48,0,-48
1751,0,0,59,0,-59
1752,1,1,375,1735,1360
1753,0,0,15,0,-15
1754,1,1,246,1367,1121
1755,1,1,1755,1839,84
1756,1,0,0,0,0
1757,0,0,29,0,-29
1758,0,0,2,0,-2
1759,0,0,74,0,-74
1760,1,1,365,2206,1841
1761,1,1,618,1413,795
1762,1,0,47,0,-47
1763,1,1,322,1472,1150
1764,1,1,256,1487,1231
1765,1,1,177,1488,1311
1766,0,0,17,0,-17
1767,0,0,64,0,-64
1768,0,0,1,0,-1
1769,0,0,11,0,-11
1770,0,0,80,0,-80
1771,1,1,239,1473,1234
1772,1,1,705,1237,532
1773,1,1,1244,1259,15
1774,0,0,47,0,-47
1775,1,0,9,0,-9
1776,1,0,7,0,-7
1777,1,1,149,2195,2046
1778,1,1,284,1408,1124
1779,1,0,24,0,-24
1780,1,0,48,0,-48
1781,0,0,129,0,-129
1782,1,1,452,1240,788
1783,0,0,138,0,-138
1784,1,1,2905,1720,-1185
1785,1,1,844,2663,1819
1786,1,0,27,0,-27
1787,1,0,61,0,-61
1788,1,1,667,1620,953
1789,1,0,25,0,-25
1790,0,0,14,0,-14
1791,1,1,879,1940,1061
1792,0,0,27,0,-27
1793,1,1,610,1466,856
1794,0,0,18,0,-18
1795,1,0,22,0,-22
1796,1,1,223,1462,1239
1797,0,0,3,0,-3
1798,1,0,3,0,-3
1799,1,0,96,0,-96
1800,0,0,82,0,-82
1801,0,0,125,0,-125
1802,1,1,163,1626,1463
1803,1,0,15,0,-15
1804,0,0,45,0,-45
1805,0,0,11,0,-11
1806,1,1,534,1203,669
1807,0,0,16,0,-16
1808,1,1,826,1539,713
1809,1,1,1181,1999,818
1810,0,0,32,0,-32
1811,1,0,56,0,-56
1812,0,0,35,0,-35
1813,1,1,1658,1338,-320
1814,0,0,218,0,-218
1815,0,0,56,0,-56
1816,0,0,22,0,-22
1817,1,1,1793,1302,-491
1818,1,1,676,1681,1005
1819,1,0,11,0,-11
1820,1,0,32,0,-32
1821,1,0,108,0,-108
1822,1,1,379,1670,1291
1823,1,1,417,1221,804
1824,1,1,671,1350,679
1825,0,0,19,0,-19
1826,1,0,1,0,-1
1827,1,0,45,0,-45
1828,1,0,44,0,-44
1829,0,0,26,0,-26
1830,1,0,69,0,-69
1831,1,0,36,0,-36
1832,0,0,6,0,-6
1833,1,1,1665,1796,131
1834,1,1,346,1266,920
1835,1,1,1059,1409,350
1836,1,1,26,1480,1454
1837,0,0,18,0,-18
1838,1,1,231,2105,1874
1839,1,1,225,1885,1660
1840,1,1,247,1223,976
1841,0,0,4,0,-4
1842,1,1,212,1451,1239
1843,1,0,349,0,-349
1844,0,0,4,0,-4
1845,1,0,92,0,-92
1846,1,0,10,0,-10
1847,0,0,34,0,-34
1848,0,0,13,0,-13
1849,0,0,15,0,-15
1850,1,1,1082,2177,1095
1851,0,0,45,0,-45
1852,1,1,614,1403,789
1853,1,1,1346,1204,-142
1854,0,0,16,0,-16
1855,1,1,126,2851,2725
1856,0,0,117,0,-117
1857,1,0,11,0,-11
1858,0,0,1,0,-1
1859,1,1,2463,1503,-960
1860,1,0,12,0,-12
1861,1,0,6,0,-6
1862,1,1,1044,1260,216
1863,0,0,28,0,-28
1864,0,0,118,0,-118
1865,1,0,26,0,-26
1866,1,1,1077,4655,3578
1867,1,0,16,0,-16
1868,1,0,17,0,-17
1869,1,0,31,0,-31
1870,1,0,32,0,-32
1871,1,0,30,0,-30
1872,1,1,33,1244,1211
1873,1,1,406,1415,1009
1874,1,0,29,0,-29
1875,1,1,919,1403,484
1876,0,0,6,0,-6
1877,1,1,422,1204,782
1878,0,0,1,0,-1
1879,1,0,22,0,-22
1880,0,0,40,0,-40
1881,0,0,6,0,-6
1882,0,0,8,0,-8
1883,1,1,553,1460,907
1884,1,0,37,0,-37
1885,1,1,393,1881,1488
1886,0,0,37,0,-37
1887,1,0,70,0,-70
1888,1,0,67,0,-67
1889,1,0,82,0,-82
1890,0,0,45,0,-45
1891,1,0,4,0,-4
1892,1,1,520,1453,933
1893,0,0,1,0,-1
1894,1,0,15,0,-15
1895,1,0,77,0,-77
1896,1,1,558,1338,780
1897,1,1,95,1347,1252
1898,1,1,701,1988,1287
1899,1,0,6,0,-6
1900,0,0,57,0,-57
1901,0,0,71,0,-71
1902,0,0,78,0,-78
1903,1,1,557,1219,662
1904,0,0,128,0,-128
1905,0,0,78,0,-78
1906,0,0,40,0,-40
1907,0,0,26,0,-26
1908,1,0,25,0,-25
1909,0,0,60,0,-60
1910,1,1,236,3238,3002
1911,0,0,11,0,-11
1912,1,1,1024,1622,598
1913,1,1,891,1612,721
1914,1,0,54,0,-54
1915,0,0,51,0,-51
1916,1,0,168,0,-168
1917,1,0,1,0,-1
1918,0,0,21,0,-21
1919,0,0,18,0,-18
1920,1,1,57,1754,1697
1921,0,0,62,0,-62
1922,0,0,27,0,-27
1923,1,1,330,1268,938
1924,0,0,111,0,-111
1925,1,0,0,0,0
1926,1,0,83,0,-83
1927,1,0,10,0,-10
1928,1,1,222,3179,2957
1929,1,0,74,0,-74
1930,0,0,66,0,-66
1931,1,1,111,1464,1353
1932,0,0,3,0,-3
1933,0,0,50,0,-50
1934,1,1,936,1797,861
1935,1,0,210,0,-210
1936,1,1,690,1587,897
1937,1,1,716,1320,604
1938,1,1,857,1248,391
1939,1,0,29,0,-29
1940,1,0,25,0,-25
1941,0,0,58,0,-58
1942,1,0,109,0,-109
1943,1,0,31,0,-31
1944,1,0,45,0,-45
1945,0,0,45,0,-45
1946,1,1,1036,2148,1112
1947,1,1,182,1393,1211
1948,1,1,247,1760,1513
1949,0,0,56,0,-56
1950,1,1,459,1201,742
1951,0,0,29,0,-29
1952,1,1,158,1339,1181
1953,1,1,635,1634,999
1954,1,0,10,0,-10
1955,1,0,283,0,-283
1956,1,1,385,2228,1843
1957,1,1,499,1392,893
1958,1,0,93,0,-93
1959,0,0,34,0,-34
1960,1,0,11,0,-11
1961,0,0,79,0,-79
1962,0,0,24,0,-24
1963,1,1,373,1530,1157
1964,0,0,156,0,-156
1965,0,0,22,0,-22
1966,1,1,157,1707,1550
1967,0,0,54,0,-54
1968,0,0,33,0,-33
1969,1,1,148,1354,1206
1970,1,0,20,0,-20
1971,0,0,30,0,-30
1972,1,1,1120,2668,1548
1973,1,0,5,0,-5
1974,0,0,113,0,-113
1975,0,0,5,0,-5
1976,1,0,126,0,-126
1977,0,0,27,0,-27
1978,1,1,1201,1663,462
1979,1,1,1182,1335,153
1980,0,0,26,0,-26
1981,1,1,341,1431,1090
1982,1,1,699,1459,760
1983,0,0,36,0,-36
1984,0,0,6,0,-6
1985,1,1,434,3463,3029
1986,1,0,108,0,-108
1987,1,0,70,0,-70
1988,1,0,24,0,-24
1989,1,1,430,1275,845
1990,1,0,51,0,-51
1991,1,0,27,0,-27
1992,1,1,117,1468,1351
1993,0,0,16,0,-16
1994,1,0,51,0,-51
1995,1,1,106,1294,1188
1996,1,0,123,0,-123
1997,0,0,54,0,-54
1998,0,0,19,0,-19
1999,0,0,21,0,-21
2000,1,0,4,0,-4
2001,0,0,0,0,0
2002,1,1,238,1326,1088
2003,1,0,89,0,-89
2004,1,1,30,1244,1214
2005,1,1,226,1222,996
2006,0,0,23,0,-23
2007,1,1,509,1662,1153
2008,1,1,94,2252,2158
2009,1,0,56,0,-56
2010,1,1,440,2307,1867
2011,0,0,112,0,-112
2012,1,1,430,1304,874
2013,1,1,293,1710,1417
2014,1,1,28,1311,1283
2015,1,0,84,0,-84
2016,1,0,43,0,-43
2017,1,0,24,0,-24
2018,1,1,138,1538,1400
2019,1,1,23,1209,1186
2020,1,0,9,0,-9
2021,1,0,0,0,0
2022,0,0,17,0,-17
2023,1,1,45,1628,1583
2024,1,0,37,0,-37
2025,0,0,28,0,-28
2026,0,0,46,0,-46
2027,0,0,39,0,-39
2028,1,0,40,0,-40
2029,1,0,88,0,-88
2030,0,0,10,0,-10
2031,0,0,116,0,-116
2032,0,0,104,0,-104
